Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship
S03935,19,Male,2.95,1119,553,4.3,Engineering,1,2,1,7,5,2,25000,7,5,Executive,2,No
S03936,23,Male,3.94,905,292,1.817582161,Law,3,7,1,8,6,0,25000,2,1,Entry,4,No
S03937,23,Female,3.54,1523,615,3.024284059,Business,3,1,5,5,2,2,25000,9,4,Mid,2,No
S03938,18,Female,3.8,1127,292,2.194242858,Law,0,3,5,3,1,1,25000,1,2,Mid,6,No
S03939,24,Female,2.67,916,619,2.269792999,Medicine,4,1,2,4,8,2,25000,4,3,Entry,8,No
S03940,25,Male,3.98,1484,758,3.545966556,Business,1,3,2,3,6,5,25000,2,3,Entry,3,No
S03941,19,Female,2.21,911,382,2.385336583,Law,1,0,0,3,9,4,25000,1,1,Entry,3,No
S03942,25,Female,2.11,1497,599,3.34326723,Engineering,2,9,3,9,5,2,25000,2,3,Entry,4,Yes
S03943,26,Male,3.71,1398,578,2.510683162,Business,1,4,4,4,8,0,25000,10,3,Executive,5,No
S03944,23,Female,3.85,1591,138,2.806806863,Business,1,2,5,6,7,1,25000,6,2,Mid,3,Yes
S03945,22,Male,2.18,1533,838,4.15,Medicine,0,8,3,3,10,5,25000,5,5,Executive,6,Yes
S03946,29,Male,2.23,1401,200,2.181052292,Business,2,3,5,8,1,5,25000,1,3,Mid,5,No
S03947,26,Female,2.07,969,335,2.043439108,Engineering,1,5,2,4,7,1,25000,3,1,Entry,8,No
S03948,29,Female,2.21,1007,605,1.635957935,Computer Science,1,8,2,8,4,0,25000,10,1,Entry,10,No
S03949,28,Male,2.42,1100,447,3.914771689,Computer Science,4,1,4,2,6,2,25000,6,5,Mid,4,No
S03950,26,Female,3.94,951,348,3.74697258,Arts,1,6,3,9,9,1,25000,5,3,Entry,6,No
S03951,18,Female,3.34,1448,278,3.527592011,Computer Science,0,2,3,2,9,1,25000,6,3,Entry,9,No
S03952,28,Female,3.56,1528,994,3.699561928,Medicine,1,0,4,3,9,4,25000,8,3,Entry,6,No
S03953,20,Male,3.55,1158,532,3.533579223,Arts,1,8,2,3,5,0,25000,6,5,Entry,10,Yes
S03954,26,Female,3.07,1381,801,3.498802447,Computer Science,3,8,0,5,4,5,25000,5,1,Mid,5,Yes
S03955,28,Male,3.59,1163,399,3.526375714,Computer Science,1,3,3,3,6,5,25000,4,3,Senior,8,No
S03956,19,Female,3.19,1202,391,3.208244163,Arts,2,8,1,8,10,2,25000,5,3,Mid,4,No
S03957,29,Male,2.63,1475,984,2.720644068,Medicine,3,6,3,10,5,2,25000,9,4,Mid,6,No
S03958,21,Male,3.12,1453,602,3.835949171,Arts,2,3,3,7,10,1,25000,10,2,Mid,7,No
S03959,21,Female,3.07,1454,562,3.019606971,Mathematics,2,1,3,1,5,3,25000,6,5,Mid,10,No
S03960,19,Male,3.65,1024,10,1.506077225,Mathematics,0,4,2,6,8,4,25000,5,2,Entry,6,No
S03961,20,Male,3.96,1169,591,4.3,Medicine,1,7,1,2,10,4,25000,8,5,Senior,8,No
S03962,20,Male,2.82,1379,549,1.738365235,Medicine,2,9,3,8,5,4,25000,5,2,Entry,2,Yes
S03963,18,Female,3.53,1031,59,3.848589104,Law,1,9,0,10,1,5,25000,5,4,Entry,5,No
S03964,23,Male,2.2,901,88,3.066629346,Engineering,1,5,5,8,5,1,25000,8,2,Entry,3,No
S03965,25,Female,3.55,1014,459,2.44324831,Computer Science,0,4,5,7,5,0,25000,9,3,Entry,4,No
S03966,29,Male,2.74,1380,104,3.142963278,Law,0,3,1,8,5,0,25000,8,2,Entry,10,No
S03967,20,Male,2.08,900,831,3.106801342,Computer Science,2,5,4,1,3,4,25000,9,2,Entry,8,No
S03968,22,Male,2.73,1230,789,2.349407053,Law,2,2,0,8,9,5,25000,9,1,Mid,2,Yes
S03969,18,Female,3.22,1476,104,3.350453657,Business,3,1,4,1,5,3,25000,8,5,Entry,9,Yes
S03970,27,Male,2.24,1536,254,3.66362189,Mathematics,1,0,3,3,2,5,25000,7,2,Mid,7,Yes
S03971,24,Male,3.85,1290,742,2,Arts,1,8,2,4,5,3,25000,7,3,Entry,1,No
S03972,27,Other,2.16,1042,335,2.045259425,Law,0,0,3,3,9,2,25000,1,3,Senior,3,No
S03973,18,Female,3.86,1227,463,2.695555475,Mathematics,0,3,3,2,8,3,25000,7,5,Mid,8,No
S03974,29,Male,3.41,1527,549,2.638406464,Engineering,2,5,4,3,6,4,25000,10,4,Entry,2,No
S03975,28,Male,2.66,1276,301,2.600277188,Computer Science,3,8,3,9,9,2,25000,6,5,Senior,10,No
S03976,26,Female,2.78,989,654,3.564431423,Business,3,3,0,2,7,4,25000,1,3,Entry,7,No
S03977,25,Male,3.48,941,555,3.008487862,Engineering,0,6,2,5,2,5,25000,10,4,Mid,1,Yes
S03978,24,Male,3.2,934,628,3.663220934,Medicine,0,6,4,3,1,5,25000,10,4,Mid,3,No
S03979,27,Female,3.34,1393,341,2.25450301,Computer Science,3,5,1,9,3,0,25000,8,1,Entry,10,Yes
S03980,24,Female,2.78,1452,492,2.706167525,Mathematics,3,8,5,7,4,4,25000,9,2,Senior,2,No
S03981,22,Female,2.98,1023,84,2.884585224,Law,2,9,3,10,9,2,25000,2,1,Entry,2,No
S03982,22,Male,3.98,956,929,3.777262663,Arts,3,6,5,3,5,4,25000,4,2,Mid,10,No
S03983,28,Male,2.43,1355,259,2.472777975,Engineering,1,2,4,2,2,1,25000,7,1,Entry,2,No
S03984,22,Female,2.84,1134,360,2.998035686,Mathematics,3,5,5,2,10,5,25000,1,4,Mid,4,Yes
S03985,18,Male,2.58,1507,87,3.980112419,Business,4,6,3,5,5,2,25000,8,2,Executive,6,No
S03986,25,Female,3.53,1291,428,2.235591152,Arts,3,6,3,9,2,3,25000,9,3,Mid,1,No
S03987,29,Female,3.53,1391,367,2.220978256,Medicine,0,5,4,2,9,0,25000,8,4,Entry,10,No
S03988,28,Male,2.58,1242,343,3.193367512,Arts,0,2,0,2,6,3,25000,2,5,Entry,7,No
S03989,18,Female,2.16,1543,347,3.563199553,Mathematics,4,5,1,8,5,4,25000,8,4,Mid,7,No
S03990,21,Female,2.02,1075,803,2.097180649,Mathematics,1,1,3,3,2,3,25000,8,3,Entry,1,Yes
S03991,26,Female,2.85,951,921,3.37,Business,3,9,0,3,7,2,25000,2,1,Senior,10,No
S03992,26,Male,2.82,1449,96,3.404502838,Medicine,3,0,3,6,7,1,25000,9,2,Senior,9,No
S03993,22,Male,3.98,1377,255,3.466032955,Business,4,7,3,6,2,3,25000,1,1,Entry,8,No
S03994,21,Female,2.94,1388,854,1.94914481,Mathematics,2,2,0,6,10,4,25000,7,1,Mid,2,No
S03995,20,Male,2.51,904,136,2.245108935,Computer Science,2,7,3,5,6,3,25000,2,2,Senior,7,No
S03996,20,Other,3.78,1531,248,2.353244379,Business,1,2,1,4,10,3,25000,8,1,Entry,2,No
S03997,29,Male,2.98,1108,499,2.715300449,Arts,3,1,5,9,10,2,25000,8,3,Entry,4,Yes
S03998,22,Female,3.2,1116,884,3.622413318,Mathematics,3,7,4,4,3,4,25000,4,5,Entry,5,Yes
S03999,27,Male,2.19,1435,958,3.221999256,Computer Science,3,2,5,1,8,4,25000,8,2,Entry,10,No
S04000,18,Female,2.77,1241,486,3.270187429,Computer Science,0,7,0,8,5,1,25000,5,1,Executive,3,No
S04001,22,Male,3.89,1300,402,3.133201175,Engineering,2,1,5,8,8,2,25000,9,2,Entry,7,No
S04002,23,Male,3.18,1361,604,3.05,Arts,4,3,2,3,7,5,25000,1,1,Entry,7,No
S04003,24,Male,2.69,1110,412,2.595186295,Arts,0,8,3,9,8,2,25000,5,3,Entry,6,No
S04004,29,Female,3.25,925,971,3.875188145,Medicine,0,0,4,7,1,0,25000,9,4,Entry,7,No
S04005,26,Male,3.82,1151,908,2.644387737,Business,2,1,1,7,6,1,25000,6,5,Mid,3,No
S04006,20,Female,2.55,902,448,3.847018286,Law,3,1,1,5,3,1,25000,4,5,Mid,7,No
S04007,19,Female,3.01,901,247,3.082493311,Business,1,8,2,3,5,4,25000,1,2,Mid,7,No
S04008,20,Male,3.92,1503,770,3.635591874,Arts,4,9,5,10,2,4,25000,10,5,Entry,9,No
S04009,29,Female,2.34,901,699,2.897552013,Business,2,4,1,5,4,1,25000,6,1,Senior,2,No
S04010,26,Male,3.44,1049,421,4.059227155,Arts,1,3,5,3,6,2,25000,7,3,Senior,3,No
S04011,29,Other,3.23,1482,124,3.761981296,Mathematics,2,9,4,3,1,0,25000,7,3,Entry,4,No
S04012,24,Female,3.36,903,260,3.530072732,Computer Science,2,9,2,1,2,4,25000,9,2,Entry,8,No
S04013,26,Male,2.7,1396,169,2.944700045,Business,2,3,5,4,2,0,25000,4,1,Entry,1,No
S04014,19,Male,2.63,1449,941,1.93,Mathematics,2,6,0,9,9,1,25000,4,5,Entry,2,No
S04015,22,Male,3.37,1367,877,2.106162445,Business,3,2,5,6,5,2,25000,5,1,Mid,2,No
S04016,21,Other,2.43,969,111,4.3,Arts,0,8,5,6,5,0,25000,9,5,Mid,2,No
S04017,19,Male,2.84,1100,290,2.727022991,Mathematics,2,4,2,6,6,5,25000,2,1,Entry,2,No
S04018,26,Female,2.38,1207,599,3.404411179,Arts,1,8,0,5,10,3,25000,4,5,Entry,7,No
S04019,26,Male,2.02,1151,13,3.146278662,Medicine,1,0,1,2,3,1,25000,9,5,Entry,6,No
S04020,23,Female,3.94,1186,263,1.59,Business,1,9,4,5,9,2,25000,6,3,Entry,7,No
S04021,28,Male,2.86,1191,800,3.024632596,Engineering,0,7,5,10,3,1,25000,6,4,Senior,6,No
S04022,23,Female,3.94,1053,23,3.431128426,Arts,0,1,3,3,4,1,25000,7,4,Mid,10,No
S04023,25,Female,2.28,1032,945,2.028276808,Engineering,1,7,2,10,9,0,25000,5,2,Entry,1,No
S04024,23,Female,3.17,1485,200,2.446094072,Computer Science,3,3,1,2,10,0,25000,4,4,Entry,6,No
S04025,18,Male,2.4,1173,242,3.057652278,Computer Science,0,1,5,4,8,3,25000,3,2,Senior,4,No
S04026,21,Male,3.58,1596,239,3.187668537,Engineering,0,1,4,10,6,4,25000,2,3,Entry,9,Yes
S04027,24,Male,3.57,1408,303,2.361544036,Law,3,5,3,9,8,3,25000,7,2,Mid,6,No
S04028,19,Female,2.23,1252,165,3.131445326,Computer Science,2,2,2,7,1,5,25000,5,4,Entry,9,No
S04029,26,Male,3.82,904,738,3.704525981,Engineering,0,9,4,10,4,2,25000,1,5,Entry,8,No
S04030,25,Female,2.39,1192,176,2.642208147,Medicine,1,2,1,9,10,2,25000,4,2,Mid,5,No
S04031,25,Male,3.23,1259,29,3.36,Medicine,1,8,5,3,4,1,25000,9,4,Entry,10,No
S04032,24,Female,3.97,1497,677,4.019545177,Computer Science,3,4,5,2,2,0,25000,8,4,Entry,7,No
S04033,21,Female,3.76,1113,535,2.506245643,Mathematics,1,6,5,9,2,1,25000,7,5,Entry,8,No
S04034,19,Female,3.91,1305,294,1.678136329,Engineering,4,4,2,6,10,4,25000,5,1,Entry,5,Yes
S04035,20,Male,2.69,1335,477,3.22778224,Engineering,1,1,5,10,9,1,25000,1,4,Mid,8,Yes
S04036,29,Male,2.21,914,383,3.181805371,Engineering,3,7,2,4,6,5,25000,5,3,Entry,10,No
S04037,23,Male,2.38,1172,556,3.298715321,Law,3,8,5,4,7,2,25000,8,5,Mid,9,No
S04038,29,Male,3,1462,773,1.943343615,Computer Science,3,1,0,10,4,5,25000,4,1,Entry,5,No
S04039,29,Female,3.59,944,692,3.503484778,Law,4,1,5,10,3,2,25000,5,5,Mid,8,Yes
S04040,22,Female,2.3,1533,296,1.5,Engineering,0,3,0,6,3,5,25000,8,2,Entry,9,No
S04041,29,Female,3.32,1311,651,4.256580417,Arts,2,7,2,7,5,3,25000,5,4,Entry,1,No
S04042,25,Male,2.65,1086,334,2.287739536,Engineering,1,4,4,10,6,5,25000,4,4,Entry,7,No
S04043,23,Female,2.68,1560,248,4.040508714,Arts,0,4,1,5,2,1,25000,4,5,Entry,7,No
S04044,23,Female,3.32,1069,241,1.948846969,Medicine,3,6,3,8,7,0,25000,6,2,Entry,2,No
S04045,18,Female,2.93,1493,106,2.736553482,Arts,0,3,0,10,7,4,25000,10,5,Entry,2,No
S04046,21,Male,3.62,1300,898,2.97,Medicine,0,8,1,1,1,4,25000,1,3,Executive,8,No
S04047,22,Male,2.31,1145,931,4.158931256,Computer Science,4,3,5,1,7,5,25000,4,4,Mid,7,No
S04048,29,Male,3.58,1451,685,1.925500562,Mathematics,3,7,2,4,4,0,25000,1,4,Entry,3,No
S04049,28,Female,2.13,1579,561,2.93136694,Mathematics,3,2,1,8,4,4,25000,6,3,Entry,10,No
S04050,20,Female,2.39,942,123,3.639928973,Law,1,5,1,8,3,5,25000,8,1,Senior,4,No
S04051,26,Male,3.31,1078,35,3.65075725,Law,1,0,5,6,9,5,25000,4,4,Senior,3,No
S04052,18,Male,3.71,1356,618,3.53,Medicine,1,6,1,5,3,0,25000,8,5,Executive,4,No
S04053,23,Female,2.51,1434,988,3.353195446,Medicine,1,6,2,10,4,0,25000,2,1,Senior,10,No
S04054,23,Female,2.65,1506,840,3.184264472,Engineering,0,1,0,10,3,3,25000,5,1,Entry,5,No
S04055,27,Male,3.07,1571,416,3.405244105,Business,0,4,3,2,8,5,25000,3,5,Entry,10,Yes
S04056,22,Female,2.42,1143,708,3.189286264,Medicine,1,3,4,5,8,1,25000,7,3,Mid,1,No
S04057,29,Other,3.62,916,621,3.850505148,Arts,1,9,0,5,10,2,25000,9,1,Mid,6,No
S04058,22,Female,3.55,1011,637,4.066247852,Computer Science,1,8,3,2,8,2,25000,1,4,Entry,5,No
S04059,27,Male,2.29,1514,327,2.334309506,Law,2,1,2,8,5,5,25000,8,2,Entry,5,No
S04060,22,Female,2.93,1497,295,3.356261735,Arts,1,2,3,10,7,1,25000,4,1,Executive,9,No
S04061,23,Female,3.55,1446,432,3.085005851,Law,2,0,2,5,3,4,25000,10,3,Senior,3,Yes
S04062,25,Male,2.67,929,347,2.920075804,Computer Science,1,9,3,5,8,0,25000,5,5,Entry,3,No
S04063,19,Female,3.27,1091,37,2.244357581,Arts,3,4,0,1,10,2,25000,1,4,Entry,9,Yes
S04064,23,Female,2.1,1336,700,2.464538534,Law,4,2,5,1,2,3,25000,5,2,Senior,8,No
S04065,18,Female,3.22,1078,512,2.837117929,Medicine,0,3,5,1,8,4,25000,9,1,Entry,9,No
S04066,21,Male,2.31,1515,849,3.162706999,Business,3,3,5,8,6,3,25000,8,3,Mid,10,Yes
S04067,27,Female,3.66,1576,970,2.284752203,Medicine,4,5,2,10,2,2,25000,8,2,Entry,10,No
S04068,20,Female,2.71,1373,900,2.837437824,Mathematics,2,9,1,2,6,1,25000,6,2,Mid,8,No
S04069,26,Male,2.56,1533,535,2.811132358,Law,0,6,5,8,10,1,25000,9,4,Entry,7,No
S04070,20,Female,3.68,1033,910,4.292158841,Engineering,2,6,2,6,2,3,25000,4,4,Senior,2,Yes
S04071,23,Female,2.1,1211,773,3.054376617,Arts,2,7,2,5,3,5,25000,6,1,Entry,5,No
S04072,18,Female,2.79,924,706,2.570136835,Business,0,2,3,6,5,4,25000,3,1,Mid,10,No
S04073,29,Male,2.74,1270,878,3.720034734,Arts,4,4,2,4,1,2,25000,2,2,Mid,7,No
S04074,23,Female,2.57,1424,664,2.741233002,Engineering,0,9,3,3,9,0,25000,9,3,Mid,5,No
S04075,21,Male,3.82,1218,18,2.839412092,Engineering,1,5,0,4,10,1,25000,5,2,Entry,1,No
S04076,25,Male,3.5,1129,27,3.585776246,Engineering,2,5,2,9,3,3,25000,2,3,Mid,10,No
S04077,28,Female,2.13,1001,536,2.501797979,Law,1,7,1,8,1,2,25000,5,4,Entry,6,No
S04078,26,Male,3.43,1349,29,3.86,Medicine,0,4,1,8,6,4,25000,6,3,Senior,6,Yes
S04079,21,Female,3.05,1277,651,2.646329823,Law,0,4,0,1,1,5,25000,8,3,Entry,6,No
S04080,27,Male,3.8,1102,658,3.080588118,Medicine,4,0,5,5,3,0,25000,5,4,Senior,3,No
S04081,29,Male,2.63,1166,635,3.318039472,Business,2,0,1,6,7,0,25000,2,5,Mid,1,No
S04082,27,Male,3.15,1361,640,3.31,Engineering,3,5,3,9,4,5,25000,7,2,Entry,7,No
S04083,23,Other,3,1264,880,2.357960374,Mathematics,0,9,2,10,9,1,25000,5,1,Entry,6,No
S04084,18,Female,2.98,1003,117,4.078161673,Medicine,3,9,4,10,7,0,25000,2,3,Executive,5,No
S04085,21,Female,2.91,1010,132,3.173202314,Computer Science,2,4,2,6,5,2,25000,6,1,Entry,3,No
S04086,24,Male,2.41,1327,289,2.274492224,Mathematics,1,9,2,1,9,1,25000,7,1,Mid,6,No
S04087,29,Male,3.51,1368,718,2.526569672,Computer Science,2,5,4,1,3,1,25000,8,2,Entry,10,No
S04088,18,Other,2.9,1480,236,3.868229016,Medicine,4,8,5,7,8,1,25000,3,5,Senior,9,No
S04089,25,Male,3.92,1579,42,3.183061051,Mathematics,3,7,1,3,8,5,25000,4,5,Mid,8,No
S04090,29,Male,2.52,1460,160,2.99,Mathematics,3,6,1,7,4,2,25000,6,5,Senior,8,No
S04091,27,Female,3.37,1149,764,4.250495602,Business,1,6,2,5,1,3,25000,3,5,Senior,8,No
S04092,29,Male,3.88,1381,691,3.550144102,Arts,1,5,1,1,4,0,25000,6,4,Mid,1,No
S04093,28,Female,3.33,1230,125,2.268036604,Law,0,5,3,8,9,0,25000,9,1,Entry,7,No
S04094,23,Female,3.74,1486,260,2.821134995,Engineering,2,0,3,9,10,3,25000,5,1,Entry,1,No
S04095,22,Male,3.65,1100,276,2.389149709,Medicine,4,6,4,6,1,1,25000,2,4,Entry,7,No
S04096,27,Male,2.72,1353,213,2.666634071,Business,0,4,2,2,3,4,25000,10,2,Entry,2,No
S04097,28,Male,3.2,1403,963,3.709996015,Mathematics,2,6,5,9,8,2,25000,2,3,Entry,3,Yes
S04098,26,Female,2.31,1445,473,4.3,Law,1,5,3,2,3,1,25000,7,5,Senior,10,Yes
S04099,19,Female,3.07,1010,836,2.892248754,Arts,4,7,0,6,2,1,25000,4,5,Entry,2,No
S04100,22,Male,2.46,1443,702,2.71,Business,1,2,1,10,1,1,25000,9,4,Entry,10,No
S04101,23,Male,3.49,1108,570,3.802697402,Arts,1,7,5,4,9,0,25000,9,5,Mid,1,No
S04102,24,Female,3.06,1543,431,3.017932692,Computer Science,3,6,2,6,10,5,25000,6,4,Senior,5,No
S04103,22,Female,2.82,1517,715,1.63,Law,2,0,3,4,3,5,25000,10,3,Entry,8,No
S04104,26,Male,2.54,932,80,2.486554755,Law,0,2,4,3,7,5,25000,5,1,Entry,6,No
S04105,18,Male,4,1454,955,3,Arts,3,9,3,8,10,0,25000,7,5,Entry,4,No
S04106,24,Male,2.14,1006,228,1.5,Computer Science,2,3,0,5,3,5,25000,5,2,Entry,10,No
S04107,27,Female,2.09,1164,902,1.978223907,Engineering,2,8,3,1,8,4,25000,9,4,Mid,1,No
S04108,24,Other,2.43,1125,95,2.462545943,Medicine,2,5,2,8,9,2,25000,9,3,Mid,10,No
S04109,21,Male,3.94,1386,424,3.043376659,Mathematics,4,6,4,3,8,1,25000,7,2,Senior,2,No
S04110,26,Female,3.96,1078,973,2.89557237,Computer Science,3,4,4,4,5,5,25000,4,1,Senior,2,No
S04111,29,Male,3.31,1121,919,2.809069925,Business,0,2,0,9,10,0,25000,1,2,Senior,3,No
S04112,28,Male,3.76,1269,948,2.726968457,Arts,3,4,2,3,2,3,25000,4,4,Mid,2,Yes
S04113,22,Male,2.43,1536,516,3.76189481,Law,1,6,0,5,6,0,25000,3,5,Entry,4,No
S04114,21,Female,3.94,1066,165,1.654787685,Business,2,8,0,8,8,1,25000,1,1,Entry,4,No
S04115,24,Female,2.29,1562,426,3.092785509,Law,1,8,0,6,2,1,25000,10,4,Mid,5,No
S04116,21,Female,2.2,1452,997,4.288026893,Computer Science,3,7,3,3,6,0,25000,4,3,Senior,9,No
S04117,20,Male,2.22,1199,812,3.404002536,Law,0,4,1,8,7,3,25000,7,2,Mid,3,No
S04118,26,Male,3.15,1280,993,3.642127842,Mathematics,1,6,3,5,9,3,25000,2,2,Senior,6,No
S04119,28,Male,3.56,934,893,2.223358595,Law,1,3,2,6,9,1,25000,7,1,Entry,10,No
S04120,25,Female,2.73,1306,42,1.5,Mathematics,4,9,5,3,2,0,25000,6,1,Entry,4,Yes
S04121,18,Male,3.96,1401,797,3.258988537,Law,3,4,0,8,1,2,25000,9,3,Mid,7,No
S04122,24,Female,2.87,1213,741,3.29569146,Law,1,3,0,4,7,2,25000,2,3,Senior,4,No
S04123,26,Male,2.3,1000,403,1.929053771,Mathematics,3,2,1,9,6,1,25000,6,1,Entry,7,No
S04124,25,Male,2.93,1468,755,2.847830277,Mathematics,0,0,4,5,10,3,25000,6,4,Entry,1,No
S04125,25,Male,3.36,1114,724,3.48,Business,1,4,0,1,10,2,25000,6,4,Entry,9,Yes
S04126,23,Male,3.66,1567,416,1.665013523,Arts,0,1,3,9,10,0,25000,3,1,Entry,1,No
S04127,28,Male,2.92,1475,300,2.760199568,Medicine,1,5,0,8,4,4,25000,6,2,Entry,5,No
S04128,21,Male,3.19,961,55,3.150173553,Business,2,4,2,5,9,4,25000,9,5,Entry,8,No
S04129,25,Female,2.53,1268,336,3.457304188,Engineering,4,1,1,3,1,3,25000,3,3,Entry,8,No
S04130,20,Female,3.29,1267,901,3.832907266,Arts,4,7,5,9,7,5,25000,2,4,Entry,6,No
S04131,26,Male,3.97,1473,881,3.32,Arts,4,4,4,7,5,4,25000,8,5,Entry,6,No
S04132,19,Male,2.1,993,430,2.82240788,Mathematics,0,1,5,8,5,0,25000,3,2,Mid,2,No
S04133,19,Male,3.77,1368,972,1.860491033,Engineering,3,0,2,3,6,5,25000,5,3,Mid,4,No
S04134,29,Male,3.12,925,685,2.842819268,Mathematics,4,1,3,6,2,1,25000,5,4,Entry,8,No
S04135,29,Male,2.5,1334,789,3.119226098,Mathematics,1,0,5,4,3,1,25000,2,4,Entry,2,Yes
S04136,24,Female,3.91,1020,334,2.880323674,Computer Science,1,9,2,3,9,0,25000,2,2,Entry,6,No
S04137,29,Male,2.97,949,741,3.28,Engineering,2,9,5,4,4,1,25000,6,2,Entry,3,No
S04138,27,Male,2.66,935,406,2.56,Computer Science,0,2,0,2,6,0,25000,2,4,Entry,7,No
S04139,21,Male,2.36,1309,30,3.323421412,Medicine,1,2,1,5,3,0,25000,6,4,Entry,9,No
S04140,27,Male,2.49,1188,535,3.245689271,Computer Science,1,9,0,8,3,4,25000,7,5,Entry,8,Yes
S04141,25,Female,3.67,1278,517,2.059271553,Mathematics,2,0,1,5,9,5,25000,4,2,Mid,8,Yes
S04142,26,Male,3.23,999,575,2.859023745,Medicine,2,6,3,2,9,4,25000,10,2,Executive,9,No
S04143,24,Male,3.83,1223,221,3.784401837,Medicine,3,9,2,7,3,3,25000,4,5,Senior,2,Yes
S04144,22,Female,2.46,1228,827,3.83165316,Law,3,6,5,8,3,4,25000,3,2,Senior,6,No
S04145,25,Male,2.24,1547,990,2.27069922,Law,3,8,1,4,6,1,25000,1,1,Mid,9,No
S04146,21,Female,2.01,1120,594,4.3,Engineering,1,4,2,3,1,5,25000,4,3,Senior,2,Yes
S04147,19,Female,3.02,1466,494,2.844126818,Mathematics,2,3,5,8,5,4,25000,3,1,Mid,9,No
S04148,28,Male,4,1009,754,1.884359876,Medicine,0,4,1,10,9,0,25000,8,2,Entry,2,No
S04149,29,Female,3.39,1048,253,2.617480655,Mathematics,3,7,0,2,9,4,25000,5,5,Mid,9,No
S04150,23,Male,2.62,1305,564,2.005742474,Computer Science,4,7,1,7,8,1,25000,7,4,Entry,1,Yes
S04151,26,Female,3.75,1573,321,2.43426318,Business,1,3,1,10,6,3,25000,3,2,Entry,6,No
S04152,18,Male,3.56,1598,39,2.34348421,Law,0,7,4,8,9,5,25000,3,4,Entry,6,No
S04153,28,Male,2.03,1309,465,2.526391331,Arts,1,3,5,5,3,2,25000,6,3,Entry,2,No
S04154,27,Female,3.63,1028,771,3.415222982,Arts,3,3,5,7,9,5,25000,10,1,Mid,7,Yes
S04155,29,Female,2.6,1383,938,3.671236838,Computer Science,1,7,3,9,8,0,25000,4,3,Senior,10,Yes
S04156,24,Other,2.3,1007,839,3.936066031,Law,3,1,5,8,1,1,25000,8,4,Executive,4,No
S04157,27,Female,2.45,1288,411,2.059131271,Business,1,3,0,5,9,1,25000,3,3,Entry,4,No
S04158,26,Male,2.94,1324,412,3.392752092,Mathematics,3,0,0,4,8,2,25000,5,4,Executive,9,Yes
S04159,27,Male,2.85,1346,492,2.666678078,Medicine,2,0,2,3,8,3,25000,1,1,Mid,2,No
S04160,26,Male,2.58,967,438,3.720579425,Law,2,7,1,6,6,0,25000,1,4,Entry,9,No
S04161,27,Male,2.34,965,479,2.194050605,Computer Science,2,3,1,4,9,3,25000,8,1,Mid,9,No
S04162,28,Male,3.52,1555,783,2.788295121,Mathematics,2,5,5,4,8,2,25000,7,2,Entry,6,Yes
S04163,20,Female,3.98,1464,949,2.961106011,Medicine,2,4,1,7,2,0,25000,1,4,Entry,10,No
S04164,28,Male,3.56,1539,72,3.040712076,Law,4,9,0,10,6,4,25000,6,3,Mid,7,No
S04165,22,Male,2.59,1403,582,3.741310837,Engineering,1,5,4,5,8,3,25000,2,5,Mid,4,No
S04166,25,Male,2.49,1403,220,2.024834392,Business,2,3,2,1,6,4,25000,1,3,Entry,1,No
S04167,25,Female,2.44,1220,4,3.465595033,Arts,4,3,1,5,9,0,25000,10,5,Senior,9,No
S04168,21,Female,2.27,1479,862,3.450931475,Computer Science,4,6,4,6,5,2,25000,5,3,Mid,9,No
S04169,29,Female,3.1,1346,913,3.017137956,Arts,1,0,5,1,8,4,25000,5,4,Entry,1,Yes
S04170,28,Male,3.21,1473,290,2.753984277,Mathematics,1,8,3,3,10,4,25000,2,2,Mid,4,No
S04171,28,Female,3.41,1109,380,1.756529547,Medicine,3,9,0,6,2,1,25000,5,4,Entry,7,No
S04172,18,Male,3.36,1269,902,2.991779892,Medicine,3,2,3,7,5,0,25000,7,1,Entry,3,No
S04173,18,Female,2.58,1463,804,4.15,Engineering,2,3,0,7,1,5,25000,4,2,Senior,5,No
S04174,21,Female,2.66,1527,355,2.953589254,Medicine,0,8,2,7,5,2,25000,2,4,Entry,5,No
S04175,23,Male,3.36,1357,743,3.675310683,Medicine,3,4,5,9,7,1,25000,5,2,Entry,8,No
S04176,25,Female,2.7,1476,935,2.710280454,Mathematics,0,3,3,2,1,3,25000,6,1,Mid,9,No
S04177,23,Female,2.43,1541,80,2.736787987,Arts,3,5,2,3,10,2,25000,8,5,Mid,1,No
S04178,29,Male,2.75,1588,66,2.018424945,Arts,4,0,2,7,3,1,25000,9,2,Entry,2,No
S04179,26,Female,2.54,1062,136,3.008911178,Computer Science,4,9,2,6,6,3,25000,10,2,Mid,5,Yes
S04180,26,Male,2.18,1231,399,2.777647731,Computer Science,4,0,3,1,1,2,25000,8,1,Senior,1,No
S04181,19,Male,3.66,1563,703,3.534197155,Medicine,0,4,3,10,3,1,25000,7,4,Mid,6,No
S04182,27,Male,3.71,1249,347,3.967821598,Law,2,4,3,7,8,2,25000,9,5,Senior,6,No
S04183,18,Male,2.44,1569,848,3.576759651,Business,3,8,1,2,9,4,25000,9,2,Entry,3,Yes
