Student_ID,Age,Gender,High_School_GPA,SAT_Score,University_Ranking,University_GPA,Field_of_Study,Internships_Completed,Projects_Completed,Certifications,Soft_Skills_Score,Networking_Score,Job_Offers,Starting_Salary,Career_Satisfaction,Years_to_Promotion,Current_Job_Level,Work_Life_Balance,Entrepreneurship
S02342,25,Female,3.989216529070353,1333,519,3.225743455854927,Medicine,0,9,1,3,6,2,46198.631325035356,1,3,Mid,7,No
S00785,18,Male,2.6448872421042386,1596,360,2.5775461283743026,Business,5,1,4,4,1,1,39561.664235201664,2,4,Mid,6,No
S04073,32,Male,2.3233762203314963,1211,878,3.5474490494582573,Arts,1,2,1,1,0,0,38836.582302379364,2,3,Mid,4,No
S00738,19,Female,4.0,1514,298,2.762201282874782,Medicine,3,4,1,6,3,2,39313.540456596405,3,3,Mid,8,No
S01129,24,Male,3.103059807561227,1045,878,2.60936323488441,Business,3,0,4,2,5,1,39862.95159859116,1,2,Entry,10,No
S01697,24,Male,3.9747653156442775,1554,147,2.266530850955991,Engineering,2,0,0,3,4,1,51707.46893443696,3,1,Entry,9,Yes
S02676,25,Female,3.0943058302579973,971,7,2.4245066414667216,Mathematics,0,10,2,0,9,0,37194.09456643756,1,1,Entry,10,Yes
S01209,18,Female,2.6887959727604605,1600,160,3.5029863479514507,Computer Science,2,6,4,2,4,1,51124.59773801333,1,2,Entry,8,No
S04974,24,Female,3.3407785996566592,1147,930,2.486711159781084,Arts,0,6,3,2,10,2,33026.61366027387,1,4,Mid,4,Yes
S03195,24,Other,3.134967300262512,1456,41,3.7952696337697405,Engineering,5,8,3,5,5,4,63781.78541791149,1,1,Mid,9,No
S02562,24,Female,2.482166453526022,1171,396,2.630883831638402,Mathematics,0,0,5,1,0,0,31609.397207163263,1,2,Mid,10,No
S02954,23,Male,3.654987738547255,1245,71,3.9718281491991188,Arts,1,9,0,5,0,1,55801.92487339038,3,4,Senior,3,No
S01932,18,Male,2.539123351846525,1450,628,2.9674332109525845,Business,0,8,2,6,7,4,45014.467862382335,5,2,Entry,9,Yes
S04191,25,Male,3.6370260454620658,986,977,3.8868278135320584,Arts,0,2,1,2,4,2,39052.93291664502,3,2,Entry,6,No
S04056,19,Female,2.3425047119231412,1194,708,2.863080260342924,Medicine,0,1,3,9,6,1,32048.269440916105,2,3,Senior,7,No
S00901,19,Female,3.9907900201560365,1600,364,2.3567152200310963,Law,5,2,1,4,2,2,33345.468361907624,1,2,Entry,8,Yes
S04100,22,Male,2.700022600473854,1426,702,3.110611628637824,Business,0,0,0,6,0,0,31715.887240271342,3,4,Mid,4,No
S00072,18,Female,2.887170640368627,1350,291,2.388473010190092,Law,3,6,3,6,10,2,35859.78939830396,5,4,Mid,4,No
S03798,18,Male,3.8025608370476784,1023,484,4.0,Mathematics,4,1,4,9,7,3,60982.876913577464,3,2,Mid,8,No
S04997,21,Female,3.6138574067122184,945,923,4.0,Law,0,10,0,0,0,2,44310.26806525035,1,2,Entry,8,No
S04530,24,Male,2.497199544369675,1239,88,2.7941096992226058,Arts,3,6,5,10,5,2,47704.495909939185,1,4,Mid,5,No
S00967,23,Female,2.210564494998217,1342,860,3.1186743145257374,Mathematics,0,1,3,9,4,2,40380.14484495111,1,3,Entry,9,No
S00893,24,Female,3.6013297204423993,1170,217,2.931635853459077,Arts,1,7,0,4,0,2,36432.82000983483,1,3,Entry,9,Yes
S01500,26,Female,3.4360496840335997,1079,959,3.165381479268496,Engineering,4,0,0,10,0,0,27712.14879692658,4,1,Mid,8,No
S00674,29,Female,2.1498669623078315,1094,308,2.9331097922193043,Computer Science,2,8,2,7,9,4,51968.21660602714,2,1,Entry,10,No
S02131,20,Female,2.4655743632524776,1061,955,2.323224185588412,Arts,1,8,3,10,10,6,44488.293781186876,6,3,Senior,5,No
S00687,28,Male,2.5689218157131957,1260,953,1.800106862669193,Medicine,0,0,2,8,3,2,21896.1865033294,3,5,Senior,5,Yes
S02025,18,Male,2.327015350484728,1293,630,2.6582253474388344,Engineering,5,10,2,7,6,2,40996.69078748829,3,2,Entry,7,No
S01085,18,Female,3.6092712641896463,1385,815,3.2206358950601426,Computer Science,0,3,1,0,8,2,33903.13647192162,2,1,Entry,10,No
S04824,27,Female,2.923089058369016,877,829,2.3329954069194234,Law,1,0,3,10,2,0,28947.056921542528,1,3,Senior,6,No
S02492,21,Female,2.8024982600181514,1153,506,3.4510015356091523,Engineering,2,6,2,2,3,1,53530.740584702624,3,1,Entry,9,No
S01767,29,Male,3.5603518388499555,1141,124,2.9882090477676315,Law,0,6,4,2,0,1,41396.23613241351,1,4,Senior,6,No
S01857,18,Male,2.4142009473505377,1120,741,3.935222316220534,Law,0,0,2,2,2,0,42366.265275449296,1,3,Mid,6,No
S04032,23,Female,3.9809092341730543,1367,677,3.7137940088337915,Computer Science,2,0,5,8,1,2,42153.8752496047,2,2,Entry,7,No
S00699,18,Female,2.109518597386223,1507,596,1.9448122428022994,Law,2,7,0,10,0,0,38117.19306996107,1,5,Senior,4,No
S00460,31,Female,3.349314737780785,1047,590,2.846126309420865,Computer Science,0,4,2,8,10,3,48846.86593171357,1,2,Entry,8,Yes
S00828,18,Female,3.0068823018177757,1600,10,1.8087159205785888,Arts,0,7,0,1,3,1,34396.47431201468,1,3,Mid,8,No
S00252,18,Male,2.4375708165314958,929,620,3.109611719512219,Computer Science,4,2,4,0,7,3,46788.41395881696,3,4,Senior,5,No
S04823,29,Male,2.2054718142875873,992,647,2.3797790392256033,Mathematics,1,6,2,4,7,2,29824.739604135553,2,1,Entry,10,No
S02140,28,Female,2.7505819435858423,967,567,3.9009800926378566,Engineering,3,0,2,0,1,1,49915.24885216743,1,3,Senior,5,No
S00485,21,Female,3.245853435091939,1162,353,3.8916541120723243,Computer Science,2,2,0,2,5,2,53541.17632689587,1,1,Mid,9,No
S03393,25,Female,3.5859267584930246,1462,394,3.887921946913735,Business,0,3,1,9,10,4,49725.707847797574,1,4,Entry,4,No
S04823,29,Male,2.0788644932859843,1020,647,2.342369878787742,Mathematics,2,6,2,1,9,2,37708.92858428898,1,2,Entry,9,No
S02959,25,Female,3.815628235416931,1382,176,3.9562798617800192,Computer Science,4,10,4,6,7,3,54366.53941755905,1,3,Senior,7,No
S00644,29,Male,4.0,965,693,1.9549489524350134,Medicine,1,4,1,0,10,3,35672.55253364312,2,5,Executive,6,No
S04152,18,Male,3.5146530826924556,1600,39,1.8239072445404294,Law,1,7,2,7,10,3,39451.241838211616,2,3,Entry,8,No
S03535,23,Female,2.7979383646800717,996,674,3.7278628253041752,Mathematics,2,7,0,2,2,1,49524.32251841332,1,3,Mid,5,No
S04119,27,Male,3.3369099079703934,999,893,2.682406956343036,Law,2,0,3,4,9,4,45745.90168798125,1,1,Mid,8,Yes
S02653,28,Female,2.493237719507892,894,806,3.5498522068503218,Engineering,1,0,1,2,4,0,39518.256806669386,1,1,Entry,9,No
S02101,19,Male,2.40745105870038,921,919,1.917173403068867,Business,2,7,3,0,9,2,25829.15355888851,1,1,Entry,10,No
S02204,25,Female,2.752046315319059,1315,93,2.469785846397482,Arts,0,10,3,9,10,3,50968.79188721948,3,4,Senior,3,No
S02800,19,Female,3.9318242929137273,1023,165,2.4509352775718884,Arts,1,7,3,2,3,0,45672.794621848356,2,6,Executive,6,Yes
S03026,25,Male,2.8829846509702692,1224,347,3.1086240752517935,Mathematics,0,4,1,2,9,4,52806.233986816216,1,2,Entry,5,No
S04641,26,Male,2.046432649480034,1441,84,3.807235254310818,Arts,0,6,1,10,0,0,51810.10855517634,1,3,Mid,9,No
S02936,21,Female,3.130505635794383,1533,375,3.2490855542953843,Computer Science,2,0,0,7,10,4,50173.72296091166,1,1,Entry,10,No
S04661,18,Female,2.172473432304058,1247,106,2.389213805592148,Law,0,1,4,7,8,2,47578.02101770342,1,1,Entry,9,No
S00032,28,Female,3.099766897545072,1595,366,2.677083824498942,Business,3,5,2,0,0,1,44946.178485313176,1,1,Entry,7,No
S04813,19,Other,2.240598588380062,1322,716,1.7426103354039033,Medicine,1,6,2,2,4,1,31976.786125011036,1,2,Entry,5,No
S03563,18,Female,3.5278735049315224,1107,207,3.5599677862768933,Law,0,1,4,0,9,3,46709.48856408992,1,3,Entry,6,No
S00408,26,Male,3.3302181654363983,1137,191,4.0,Mathematics,1,3,5,2,0,0,56702.88044788961,1,4,Senior,5,No
S00757,22,Female,3.6244382330345504,1235,316,2.253717234899394,Law,2,1,0,0,0,0,38205.90072702544,4,4,Senior,5,No
S04799,22,Male,3.1738598345807785,1157,306,2.690253581532256,Mathematics,3,4,3,0,8,1,42774.96389459456,2,1,Mid,7,No
S04833,23,Other,3.204472631421964,1348,94,2.911989326211435,Arts,0,2,1,4,6,3,51771.80252290562,1,4,Entry,5,No
S00792,34,Male,1.8491941806247283,1404,535,3.518301799265972,Arts,1,2,0,6,2,3,47065.72130927979,1,4,Entry,4,No
S03901,26,Male,2.7058963857965788,1574,690,3.025893473986874,Medicine,0,6,1,5,0,0,41630.86321368261,1,2,Entry,8,No
S02585,26,Female,2.7740314743799925,1127,59,3.0845033129337684,Engineering,3,0,4,7,0,2,52207.25030229697,1,1,Entry,8,No
S01498,23,Female,2.9691902783276953,1430,29,3.511699114255625,Arts,2,8,2,4,10,6,68522.83896519027,3,4,Senior,6,No
S04018,26,Female,2.297742851288479,1158,599,3.0050708334709895,Arts,0,2,0,6,8,3,43707.403234391575,6,1,Entry,6,No
S00608,24,Male,3.229344727843081,1311,759,4.0,Computer Science,3,6,1,1,0,4,53627.074492076594,1,1,Entry,9,No
S00142,18,Female,2.3924411317767973,1387,487,4.0,Mathematics,0,5,5,1,7,5,59600.470542061696,6,2,Entry,6,No
S02033,20,Male,2.393599358766781,1245,469,2.4924419494496544,Medicine,1,6,3,9,2,0,28738.07765313743,1,2,Senior,8,No
S03148,23,Female,2.546838557167574,1259,896,3.0197893856561255,Medicine,2,5,3,10,5,3,41140.098191528654,1,3,Senior,7,No
S00628,21,Female,2.178811225464102,1369,295,2.111138620200765,Mathematics,3,2,5,5,10,4,37894.84528207537,3,2,Entry,9,No
S03481,20,Male,2.8500061408543957,1500,21,4.0,Mathematics,0,9,0,4,6,4,66661.55650770573,1,3,Mid,9,No
S02765,23,Male,2.0120759438867126,1126,689,1.7478501952400431,Business,2,7,3,4,2,3,36327.07256668398,1,1,Mid,10,No
S01503,18,Female,2.3404210661729445,1011,502,1.9353004509496499,Computer Science,3,4,2,1,10,0,26976.53283659605,1,2,Mid,8,No
S00375,18,Female,2.190650711949478,1316,683,3.576500806900099,Mathematics,3,7,3,7,4,2,55216.293244191664,1,4,Senior,5,Yes
S04123,23,Male,2.4925255394531596,1007,403,2.598307629462075,Mathematics,0,2,2,8,5,2,39258.76716879804,1,2,Mid,9,No
S02618,18,Female,2.782056291466447,1391,832,3.515315593556625,Law,0,7,2,0,0,0,35376.146412980575,4,1,Entry,9,No
S02867,23,Male,1.9660390742628187,1140,129,2.151412634433772,Computer Science,2,8,5,5,2,1,35388.79063339162,1,1,Entry,6,No
S01523,28,Male,3.46126552300671,1338,859,2.5116381920455457,Computer Science,2,7,0,8,10,4,46379.75450682879,1,3,Mid,2,No
S01026,21,Female,3.976981479218028,1558,61,2.990817109655164,Business,2,0,2,8,6,1,40242.050771001464,1,1,Senior,5,No
S02516,24,Male,3.3259443325952005,1003,883,3.2944795024886435,Arts,1,9,0,0,3,0,27670.58044505302,1,3,Senior,7,No
S02340,25,Male,2.4716380105603624,1517,676,2.7615244285868163,Business,1,6,0,7,10,3,41023.87417071236,1,2,Mid,10,No
S03146,18,Female,3.5597595979843484,906,142,3.6163359622240874,Computer Science,3,10,1,8,0,4,59603.68254781804,1,1,Mid,9,No
S04176,24,Female,2.413468741190827,1290,935,2.579611046068284,Mathematics,0,2,1,1,2,4,35623.051553033234,1,2,Entry,8,No
S01438,25,Male,2.0215233202800755,933,791,2.426235062601863,Medicine,1,0,2,6,8,2,39698.125556219005,3,3,Mid,8,No
S00215,24,Female,2.7578060473741437,1600,634,3.097538776648668,Medicine,4,6,3,0,6,0,34562.341041709056,1,3,Entry,5,No
S00135,26,Female,4.0,897,241,2.4512347340599088,Business,0,5,5,4,9,4,49091.54514304914,1,1,Entry,8,No
S03065,20,Male,2.5097585488450616,1131,782,3.9291413971903513,Engineering,3,0,5,0,0,1,43269.764324325646,1,1,Entry,7,No
S04306,19,Female,2.812405962991859,1005,229,2.867466948384734,Law,0,9,2,6,3,2,46925.30593235267,2,1,Entry,5,No
S04464,19,Female,3.2373074318207724,1568,568,3.3513282018455706,Computer Science,3,3,2,1,6,1,40618.63802219361,1,3,Entry,5,No
S02039,22,Female,2.4161327707035265,1135,81,3.7259942004546955,Arts,1,7,1,2,5,3,61040.41316335651,2,4,Mid,4,No
S04610,20,Female,3.23530189044864,1113,944,3.3412793422231992,Law,1,7,1,9,4,4,40171.16389024038,3,2,Entry,8,No
S02166,19,Female,2.447262816617709,935,952,2.9511044320670576,Medicine,2,6,1,1,8,1,30852.087174537883,1,4,Senior,3,No
S03266,20,Male,2.5850990520513375,1169,469,3.7055092195471895,Business,3,3,0,1,9,2,40833.67216433029,2,2,Mid,10,No
S01460,27,Other,3.118794705211256,1486,321,4.0,Business,0,8,2,6,6,3,57363.10822868682,6,2,Mid,7,Yes
S00840,19,Female,3.4036513745297214,1397,954,2.1815289885717473,Engineering,4,4,0,3,0,1,23775.14001428704,1,2,Entry,7,Yes
S00867,24,Male,3.8044598348042666,947,193,3.7987326383860576,Arts,0,8,0,3,8,2,52120.01098648846,1,3,Mid,7,No
S04965,18,Female,2.923275835079574,1289,555,2.365818190984163,Arts,1,0,3,2,3,1,36266.107701749315,1,4,Mid,7,No
S00075,23,Female,3.4289591615154507,1502,718,3.4655409856860477,Mathematics,2,0,4,7,3,2,51009.051583711676,1,2,Mid,6,Yes
S00251,29,Female,4.0,1541,248,3.1525192153709174,Mathematics,2,0,4,0,4,3,47157.19547534366,4,4,Executive,5,No
S00920,21,Male,2.4590689874319955,1278,130,2.3933661485146382,Engineering,4,6,5,5,6,2,38561.394864293354,2,2,Mid,8,No
S00242,24,Female,3.4857164934291682,1064,708,3.0742962829856944,Arts,2,0,0,6,8,2,36336.69712711777,1,5,Mid,3,No
S00465,20,Female,2.644665401871572,1396,852,4.0,Computer Science,3,0,0,3,1,2,47547.88588399934,3,3,Senior,6,No
S02768,19,Male,3.0065090342349254,1574,440,2.3725213848568085,Business,1,8,1,6,7,1,32396.664757453298,1,2,Entry,7,No
S03644,28,Male,3.8916418313766603,1091,146,3.998015764541104,Law,0,3,4,2,9,4,63713.96703522508,3,2,Mid,6,No
S01485,27,Male,3.2687720393084994,1104,308,2.73239689314211,Mathematics,1,3,0,2,8,3,39171.817838025985,1,2,Entry,6,No
S04178,30,Male,2.4702004933954274,1600,66,2.5459258144452788,Arts,0,0,3,7,3,2,33718.41871138351,3,2,Entry,9,No
S02225,18,Female,2.7763892467464615,1550,91,2.580403314110452,Medicine,1,8,1,4,2,0,34764.15342428921,1,1,Mid,7,No
S01938,23,Female,2.6913390268989414,1528,105,3.2225544308536667,Computer Science,3,10,1,10,8,1,47680.39552383783,1,1,Mid,8,No
S04887,19,Male,2.536239997924805,1375,703,2.6092578765035914,Mathematics,1,0,2,10,9,4,41312.309831461556,2,1,Entry,9,No
S03903,25,Female,2.1918703931871346,1037,67,3.958102502569367,Computer Science,1,1,4,9,10,4,56408.15650326732,3,1,Mid,8,No
S02714,18,Female,2.545069857894509,1388,756,3.30626492210253,Computer Science,2,2,0,4,9,3,44362.31377633187,1,2,Mid,6,No
S04328,19,Male,3.863572286137284,1475,779,3.529006604715681,Law,0,7,3,0,1,1,37651.89350691707,1,1,Entry,8,No
S04129,28,Female,2.687378095655524,1338,336,3.811338661446862,Engineering,3,0,0,1,7,3,53615.53989361133,1,2,Entry,8,No
S00733,27,Male,2.550304789230884,1265,636,4.0,Mathematics,0,7,0,3,0,2,45221.581381637036,4,2,Mid,6,No
S00978,18,Male,3.019281181056713,1451,439,3.484200810079472,Arts,1,5,1,0,8,1,43035.73654420758,1,3,Mid,10,No
S03189,28,Male,3.4223614971835934,1178,656,3.9649100569421307,Business,0,6,0,5,10,2,47250.03496530923,1,2,Entry,7,No
S02898,32,Female,2.880342275291988,1462,729,3.867315442277839,Mathematics,0,4,5,0,10,3,46130.040539189205,1,3,Mid,5,No
S01978,28,Male,3.9916884929121252,1231,445,3.6979237504452747,Mathematics,3,10,3,8,8,2,42877.10841597371,1,1,Entry,10,No
S04693,23,Male,1.9339451670390886,828,702,1.958811917946827,Arts,0,6,2,5,8,3,27461.470728130174,1,4,Executive,8,No
S00013,21,Female,1.8740016961999582,1252,648,3.1908064653107076,Engineering,4,0,3,7,6,1,48206.35738633502,2,2,Mid,3,No
S00152,27,Female,2.0595733894681016,1600,944,3.1919304058042526,Business,2,4,3,6,1,3,33072.937815833844,3,1,Entry,10,No
S01016,30,Male,2.408483256754734,841,82,3.166795298500244,Engineering,4,10,1,1,6,2,49589.04243786848,1,3,Senior,6,No
S04618,23,Male,3.624490235887538,1203,981,1.9174035443375501,Law,2,8,4,6,7,1,21439.341546521056,1,3,Senior,5,No
S04948,18,Female,2.2916371512990925,1322,736,2.4761051026268204,Business,3,2,0,4,6,0,30090.87169211657,1,2,Mid,7,No
S04916,29,Female,3.1453721910657464,1438,936,4.0,Engineering,4,10,4,8,5,2,43560.23395033289,2,2,Mid,9,Yes
S02195,29,Male,3.6376190733253595,1148,944,2.656858068728639,Medicine,2,5,1,0,2,1,31697.236048725135,1,4,Mid,5,No
S02528,18,Male,3.759699100029949,876,435,3.5311479092710765,Medicine,0,10,3,5,0,1,41405.029802192716,1,5,Senior,5,No
S01076,32,Female,2.3385824412281564,1097,604,3.002746838906768,Business,0,2,4,5,0,0,31232.355838864158,2,2,Mid,7,No
S04798,19,Male,2.290913982216587,1339,956,2.677983212092508,Mathematics,4,7,4,4,7,1,33426.11264303787,1,4,Mid,7,No
S03744,26,Male,2.1606143341710897,1206,140,3.679043035739287,Law,0,10,2,5,3,1,50106.69134095445,2,1,Entry,8,No
S01491,26,Male,2.5757575638881645,1277,936,3.8130231326283126,Engineering,4,0,1,10,10,2,46186.86864966028,1,3,Mid,4,No
S03983,21,Male,2.6653414503433615,1360,259,3.200061539111762,Engineering,3,1,4,0,4,1,45113.34934467105,2,3,Senior,4,No
S01929,23,Male,2.444911195633665,948,178,3.4442490085084043,Mathematics,2,5,0,10,5,0,43658.36781943469,3,2,Mid,6,No
S04765,24,Other,2.6790407284008704,1291,828,2.750410951594724,Arts,1,6,0,3,1,2,30442.22775651129,2,3,Mid,6,No
S00860,20,Female,2.6879755219158317,1492,962,2.4695573905428283,Computer Science,1,5,0,4,1,0,20176.477637680506,4,2,Entry,8,No
S01910,18,Male,3.2983369881323177,995,921,3.0013269116707972,Business,0,5,0,0,5,1,32364.395714539332,1,3,Entry,9,No
S01105,26,Other,2.5280662379759984,989,820,2.2586032569541605,Engineering,3,8,4,6,6,3,35341.00063167116,1,1,Mid,7,No
S02927,30,Male,3.57070423559201,991,436,3.4423316108499398,Business,3,5,2,0,5,2,44264.26644366247,2,1,Entry,9,No
S01680,20,Male,3.2299657639192936,1145,616,4.0,Computer Science,3,0,4,7,2,2,42726.57596061453,2,1,Entry,10,No
S02742,26,Male,3.1311130276555885,1600,629,2.257820679763488,Law,0,9,0,8,6,2,36000.97586238468,3,2,Entry,7,No
S04684,18,Male,3.6814944172008226,972,333,3.5280333980655776,Law,0,2,1,5,8,2,57953.42839671837,1,2,Entry,8,No
S04327,18,Female,2.6539643093757124,1127,957,2.446733127128461,Medicine,2,5,5,10,0,1,27217.18874492284,5,4,Entry,3,No
S00622,27,Male,2.0264318283905327,1267,455,3.0586184777531753,Law,1,7,3,4,0,2,41311.175466820205,2,1,Entry,8,No
S04879,25,Male,2.416178353478562,1052,580,3.370177715264042,Arts,0,9,0,6,0,0,34019.928784727315,2,4,Senior,4,No
S04625,26,Female,2.413362065279703,1451,121,2.130770084558815,Medicine,0,5,3,7,10,2,35396.60059253875,2,2,Mid,10,No
S02868,28,Other,2.6745409852305206,1283,223,3.7839296138223526,Engineering,4,9,4,0,9,3,62472.51243876128,2,1,Entry,8,No
S04470,22,Female,2.611742622178972,1241,205,3.1753774860676454,Arts,1,0,3,4,5,2,49749.19180967643,1,2,Entry,6,No
S02387,24,Female,3.312679692968267,1281,659,3.885121291567703,Engineering,1,5,3,7,0,2,53175.604796976186,3,2,Mid,7,No
S01571,33,Male,2.445449508057148,1168,557,2.5196424568653093,Mathematics,0,3,2,6,3,4,41178.643726680835,3,2,Mid,6,No
S02170,22,Male,3.1063955271286967,1280,472,2.7133000153062903,Medicine,0,1,1,6,10,2,46538.84367233597,1,3,Senior,5,No
S02392,20,Male,2.0095102080449974,1324,581,3.9362396803076836,Arts,0,2,4,4,7,4,61715.368749537214,4,5,Senior,5,No
S02312,27,Female,3.5960756606437507,1219,610,3.1840310383322326,Medicine,3,10,0,0,2,1,48708.151516984064,2,2,Mid,7,No
S00415,29,Other,3.9191652842467763,1039,741,3.0828082804009243,Law,1,5,0,5,2,1,27516.369215477655,1,2,Mid,4,Yes
S01473,26,Male,2.383755711221625,1172,259,3.212046257458401,Business,2,0,1,10,6,3,41818.12702400835,2,3,Entry,9,No
S02655,24,Male,3.8609433780286233,864,579,2.7195516825679613,Mathematics,0,8,2,1,5,1,39610.137846450845,2,1,Entry,9,No
S01989,26,Male,3.4221199602894536,1082,913,2.44099801436942,Engineering,3,0,0,10,7,2,36589.88710674703,3,5,Executive,5,No
S03633,30,Male,2.6238910870637033,909,66,2.6991479514469336,Computer Science,5,0,2,8,5,1,39771.32690487341,1,1,Entry,9,Yes
S04297,25,Male,3.538228198101405,1052,733,2.8925609215566412,Computer Science,3,0,4,8,6,4,49241.8879984622,1,1,Entry,10,No
S03469,24,Female,1.978831541626106,1510,924,2.990303134910728,Mathematics,0,4,5,7,1,2,35035.35806053801,1,3,Mid,9,No
S02219,21,Male,3.5590471741298666,1157,85,3.6971429840452235,Law,0,10,0,10,9,2,55009.843951609146,1,2,Entry,8,No
S04221,19,Male,2.0812286671487787,1311,537,4.0,Computer Science,3,6,4,6,3,3,52622.60306127127,5,4,Mid,5,No
S00271,25,Male,2.7938850611930817,1373,743,4.0,Mathematics,3,8,5,8,3,1,49635.32622454981,1,3,Entry,9,No
S03026,26,Male,2.950300037693993,1149,347,3.12712938175462,Mathematics,1,3,2,0,5,3,50969.74657921681,2,3,Mid,6,No
S04959,23,Female,2.359294636368998,933,905,2.9147450784182256,Engineering,2,6,5,7,4,2,43932.33758141479,4,2,Entry,7,No
S03525,18,Male,3.677138421051097,982,612,2.3123855360941334,Computer Science,3,10,0,6,6,0,32951.38996202228,1,2,Senior,8,No
S00849,24,Female,2.866767723743803,1290,458,4.0,Law,1,10,1,8,8,3,66837.06620846377,6,4,Mid,6,No
S03164,27,Male,2.5154109511291622,1600,904,3.3277761204159733,Mathematics,0,7,0,10,2,4,51920.04730328783,1,2,Senior,4,No
S03754,18,Female,3.725099602864935,1117,33,3.4856568184960652,Mathematics,0,0,0,1,5,2,52191.991774789,1,1,Entry,10,No
S03006,21,Male,2.097444565687909,1421,681,4.0,Computer Science,5,0,5,1,5,2,48328.03155393176,4,3,Mid,6,No
S03888,18,Male,3.2577576490326643,1317,876,3.0332438120454435,Mathematics,0,8,3,2,2,1,45851.95874193702,3,1,Entry,8,No
S01905,18,Other,2.2197319750411095,1127,674,2.528736126351194,Law,0,1,0,4,7,2,36953.66830775409,2,4,Mid,6,Yes
S04314,18,Male,2.554017312927,1587,593,3.07287243071403,Engineering,4,2,0,10,0,1,41332.668640794574,1,2,Mid,9,Yes
S01235,23,Female,2.8921014383789183,1102,149,3.837162777065681,Business,1,10,4,7,3,2,55344.203401537845,2,1,Entry,10,No
S04592,21,Female,3.3418782335850508,1424,795,1.8295942716371552,Business,0,9,1,4,2,3,35505.14116692421,1,1,Entry,10,Yes
S03466,22,Female,3.0395896634788397,1445,959,2.4901968741948797,Arts,2,0,3,4,4,3,36530.06238826071,6,6,Senior,2,No
S02404,23,Male,3.99610018400119,1410,195,2.947737682643396,Business,3,3,5,7,6,2,52420.77680665135,1,2,Senior,9,No
S04198,26,Female,3.284738167028998,1286,672,2.488723470784476,Arts,2,3,3,7,7,3,32309.364002730836,5,1,Mid,9,No
S02082,32,Female,3.2100576913792263,1577,965,3.300658799410069,Arts,2,0,1,7,5,3,32731.198404558916,1,4,Mid,6,No
S01344,20,Male,2.4361092671185527,1499,45,2.5431092693241304,Computer Science,0,0,5,0,1,0,38372.246474534375,1,1,Entry,9,Yes
S01700,20,Female,2.5726505541397353,1081,996,2.8065205348441777,Medicine,0,4,4,1,4,3,33808.500109039225,1,4,Entry,6,No
S03190,25,Female,2.7409510012447833,1376,912,4.0,Mathematics,0,0,3,0,1,0,40648.553449388055,1,2,Entry,8,No
S00651,28,Male,2.4041163206972667,1387,447,2.251101318756988,Arts,0,8,1,6,10,2,40622.38594294595,4,6,Senior,4,Yes
S03032,26,Female,2.1145486006010863,875,519,2.6456309395772264,Law,1,6,3,0,9,1,33336.22528003111,2,3,Entry,8,No
S03837,23,Female,3.5798255195136837,964,607,3.401285260128289,Computer Science,2,10,4,2,4,1,34954.33443889854,1,2,Mid,8,No
S00365,27,Female,2.7239377498270496,1600,610,3.327489647103217,Law,0,2,4,3,8,1,33965.55954577647,1,4,Senior,3,No
S01575,23,Male,2.8294665748174794,1180,175,2.990577133542244,Law,4,2,0,3,5,3,52581.19091723961,1,2,Mid,7,No
S04433,18,Male,3.2551231151394027,1252,695,3.9316915977845186,Law,1,8,3,4,1,0,41928.59953287599,1,3,Mid,7,No
S01324,26,Female,3.499261919974253,1288,573,2.121445527879502,Mathematics,1,7,4,2,10,2,34312.23958748459,1,2,Senior,7,Yes
S01893,30,Female,1.675489200815719,1449,157,3.2657900687588604,Medicine,1,5,3,10,6,2,52930.14928637346,1,3,Entry,7,No
S03847,24,Female,2.0465531598233544,1252,979,3.348439052754306,Business,2,9,3,8,8,3,27600.23429602924,3,1,Entry,9,No
S01302,18,Female,3.6849308476145457,1136,44,3.424006094538123,Arts,0,5,2,5,8,4,56385.58646279438,1,4,Senior,6,No
S02031,19,Male,3.2667318661186404,1331,767,4.0,Business,4,8,3,5,0,1,39621.88019311215,1,4,Entry,4,No
S01162,22,Female,1.9115871750941313,1213,108,2.6419805205390308,Law,1,7,1,1,6,2,44270.79505736472,3,3,Mid,7,Yes
S01120,24,Male,3.049384776382617,1311,235,2.8762805891396646,Engineering,3,0,2,0,10,3,55452.09092042176,1,2,Mid,9,No
S00309,18,Female,3.372541384919394,850,705,2.769117199910834,Law,0,1,0,2,3,1,33657.34215684142,1,4,Mid,7,No
S04022,20,Female,3.9431407675365526,1066,23,3.3327710257933814,Arts,2,0,2,2,2,0,45991.404932461664,1,4,Senior,6,No
S03573,19,Female,2.8691089489999473,1532,192,3.6192984205468077,Business,3,0,2,6,4,2,57310.8093941662,1,3,Entry,6,No
S01179,21,Female,2.7454096576824405,1192,863,3.003154757361425,Mathematics,2,4,0,0,3,0,23863.055591861204,1,3,Entry,7,No
S02483,23,Female,3.749191985139749,1545,563,4.0,Law,0,7,4,0,10,4,56841.206869338486,3,4,Senior,6,No
S00358,32,Female,2.313958911841512,1542,572,2.5024226823680342,Medicine,0,0,2,8,2,1,26572.52364222143,1,4,Senior,5,No
S01900,24,Male,2.6671518742357607,1035,764,3.841995999734073,Mathematics,3,5,3,8,2,2,49590.7903877121,3,2,Mid,6,No
S03204,22,Male,2.532128965164447,1448,866,4.0,Engineering,0,4,2,4,2,2,52802.62230881035,3,1,Mid,6,No
